StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,comp_1,comp_2,auto_1,co_1,instructions,comp_notif,comp_notif_DO,adas_choice_notif,adas_choice_notif_DO,sim,sim,instructions,comp_plain,comp_plain_DO,adas_choice_plain,adas_choice_plain_DO,sim,sim,comfort_instructions,relaxedness_1,safety_1,anxiety_1,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,workerID,hitID,assignmentId,sim_mode_by_second,sim_white_blocks_hit,sim_final_score,sim_failure_lane_hits,sim_mode_by_unit,sim_collision_events,device_type,adas_choice,FL_66_DO,FL_51_DO,attention_checks_DO
11/26/25 9:22,11/26/25 9:28,IP Address,174.247.80.111,100,370,TRUE,11/26/25 9:28,R_5JHVAkABHdztKAV,,,,,40.3473,-75.9305,anonymous,EN,I agree,55eb4774748092000baa97ee,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",4,3,,,,,,,,,Time elapsed & hitting white obstacles,Using autonomous driving & time elapsed|Running out of fuel & driving too quickly|Time elapsed & hitting white obstacles,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,49,64,58,Female,,White or European,,36,College Graduate (4 year),,Yes,58,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_54,captcha|att_1
11/26/25 9:22,11/26/25 9:29,IP Address,113.20.55.121,100,412,TRUE,11/26/25 9:29,R_1dy8NXLj7B9fnod,,,,,39.0814,-77.6443,anonymous,EN,I agree,6825af939111d286546fdde6,Purple,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,4,,,,,,,,,Time elapsed & hitting white obstacles,Running out of fuel & driving too quickly|Time elapsed & hitting white obstacles|Using autonomous driving & time elapsed,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,40,60,72,Female,,White or European,,42,College Graduate (4 year),,Yes,70,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_54,att_1|captcha
11/26/25 9:22,11/26/25 9:29,IP Address,208.95.93.13,100,416,TRUE,11/26/25 9:29,R_5cJdmokZpk6WxlD,,,,,33.3124,-111.9195,anonymous,EN,I agree,60778db7ed3bae21972be1b4,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",5,4,,Using autonomous driving & time elapsed,Using autonomous driving & time elapsed|Time elapsed & hitting white obstacles|Running out of fuel & driving too quickly,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,,,,,,,,18,23,74,Female,,Black or African American,,56,Vocational/Technical School (2 year),,Yes,23,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,560,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_53,att_1|captcha
11/26/25 9:20,11/26/25 9:29,IP Address,172.59.67.252,100,511,TRUE,11/26/25 9:29,R_1luKLJmOSQeWAAl,,,,,30.2712,-81.7529,anonymous,EN,I agree,65c10ccc76646afc7d043bd3,Purple,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,3,,,,,,,,,Running out of fuel & driving too quickly,Running out of fuel & driving too quickly|Time elapsed & hitting white obstacles|Using autonomous driving & time elapsed,AEON Copilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,23,47,36,Female,,Black or African American,,41,Some College,,Yes,59,,,,"[{""second"":0,""mode"":""copilot""},{""second"":1,""mode"":""copilot""},{""second"":2,""mode"":""copilot""},{""second"":3,""mode"":""copilot""},{""second"":4,""mode"":""copilot""},{""second"":5,""mode"":""copilot""},{""second"":6,""mode"":""copilot""},{""second"":7,""mode"":""copilot""},{""second"":8,""mode"":""copilot""},{""second"":9,""mode"":""copilot""},{""second"":10,""mode"":""copilot""},{""second"":11,""mode"":""copilot""},{""second"":12,""mode"":""copilot""},{""second"":13,""mode"":""copilot""},{""second"":14,""mode"":""copilot""},{""second"":15,""mode"":""copilot""},{""second"":16,""mode"":""copilot""},{""second"":17,""mode"":""copilot""},{""second"":18,""mode"":""copilot""},{""second"":19,""mode"":""copilot""},{""second"":20,""mode"":""copilot""},{""second"":21,""mode"":""copilot""},{""second"":22,""mode"":""copilot""},{""second"":23,""mode"":""copilot""},{""second"":24,""mode"":""copilot""},{""second"":25,""mode"":""copilot""},{""second"":26,""mode"":""copilot""},{""second"":27,""mode"":""copilot""},{""second"":28,""mode"":""copilot""},{""second"":29,""mode"":""copilot""},{""second"":30,""mode"":""copilot""},{""second"":31,""mode"":""copilot""},{""second"":32,""mode"":""copilot""},{""second"":33,""mode"":""copilot""},{""second"":34,""mode"":""copilot""},{""second"":35,""mode"":""copilot""},{""second"":36,""mode"":""copilot""},{""second"":37,""mode"":""copilot""},{""second"":38,""mode"":""copilot""},{""second"":39,""mode"":""copilot""},{""second"":40,""mode"":""copilot""},{""second"":41,""mode"":""copilot""},{""second"":42,""mode"":""copilot""},{""second"":43,""mode"":""copilot""},{""second"":44,""mode"":""copilot""},{""second"":45,""mode"":""copilot""}]",0,550,,,,Not Mobile,<strong>AEON Copilot</strong>,av_frame1|av_frame2,FL_54,captcha|att_1
11/26/25 9:25,11/26/25 9:29,IP Address,107.77.223.13,100,252,TRUE,11/26/25 9:29,R_3A49Wee8BDTVhy9,,,,,40.7126,-74.0066,anonymous,EN,I agree,66296a13adb9393903a9cc1a,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",6,6,,Time elapsed & hitting white obstacles,Time elapsed & hitting white obstacles|Running out of fuel & driving too quickly|Using autonomous driving & time elapsed,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,,,,,,,,23,19,70,Male,,White or European,,53,High School or Equivalent,,Yes,35,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,560,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_53,att_1|captcha
11/26/25 9:20,11/26/25 9:29,IP Address,172.58.245.22,100,570,TRUE,11/26/25 9:29,R_1e8LeYEifP9MuTH,,,,,38.9034,-76.9882,anonymous,EN,I agree,66a9843c53827f826e9738ed,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",5,5,,,,,,,,,Using autonomous driving & time elapsed,Time elapsed & hitting white obstacles|Running out of fuel & driving too quickly|Using autonomous driving & time elapsed,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,40,30,29,Female,,White or European,,44,Some College,,Yes,65,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame1|av_frame2,FL_54,att_1|captcha
11/26/25 9:22,11/26/25 9:29,IP Address,76.177.9.35,100,445,TRUE,11/26/25 9:29,R_1ilfJQ7mTqq9yDf,,,,,37.7548,-84.2985,anonymous,EN,I agree,66b75d263e993100952a197e,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",6,5,,Time elapsed & hitting white obstacles,Using autonomous driving & time elapsed|Running out of fuel & driving too quickly|Time elapsed & hitting white obstacles,AEON Autopilot,<strong>AEON Autopilot</strong>|<strong>AEON Copilot</strong>,,,,,,,,,,,20,19,80,Male,,White or European,,66,Masters Degree (MS),,Yes,71,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame1|av_frame2,FL_53,captcha|att_1
11/26/25 9:24,11/26/25 9:29,IP Address,67.149.145.170,100,333,TRUE,11/26/25 9:29,R_3Pd8HsAWd2Tlu24,,,,,42.558,-82.998,anonymous,EN,I agree,63d7d4e2ebf6c98c92c2a7f8,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",6,4,,Time elapsed & hitting white obstacles,Running out of fuel & driving too quickly|Using autonomous driving & time elapsed|Time elapsed & hitting white obstacles,AEON Autopilot,<strong>AEON Copilot</strong>|<strong>AEON Autopilot</strong>,,,,,,,,,,,88,95,30,Female,,White or European,,31,Some College,,Yes,33,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_53,captcha|att_1
11/26/25 9:27,11/26/25 9:29,IP Address,76.151.203.144,100,172,TRUE,11/26/25 9:29,R_3M6cr5uCZnaYUdC,,,,,39.0863,-77.1726,anonymous,EN,I agree,5fd0261b85dd3e087609bee6,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",3,3,,,,,,,,,Running out of fuel & driving too quickly,Running out of fuel & driving too quickly|Time elapsed & hitting white obstacles|Using autonomous driving & time elapsed,AEON Autopilot,<strong>AEON Autopilot</strong>|<strong>AEON Copilot</strong>,,,,67,56,68,Female,,Asian,,27,College Graduate (4 year),,Yes,48,,,,"[{""second"":0,""mode"":""autopilot""},{""second"":1,""mode"":""autopilot""},{""second"":2,""mode"":""autopilot""},{""second"":3,""mode"":""autopilot""},{""second"":4,""mode"":""autopilot""},{""second"":5,""mode"":""autopilot""},{""second"":6,""mode"":""autopilot""},{""second"":7,""mode"":""autopilot""},{""second"":8,""mode"":""autopilot""},{""second"":9,""mode"":""autopilot""},{""second"":10,""mode"":""autopilot""},{""second"":11,""mode"":""autopilot""},{""second"":12,""mode"":""autopilot""},{""second"":13,""mode"":""autopilot""},{""second"":14,""mode"":""autopilot""},{""second"":15,""mode"":""autopilot""},{""second"":16,""mode"":""autopilot""},{""second"":17,""mode"":""autopilot""},{""second"":18,""mode"":""autopilot""},{""second"":19,""mode"":""autopilot""},{""second"":20,""mode"":""autopilot""},{""second"":21,""mode"":""autopilot""},{""second"":22,""mode"":""autopilot""},{""second"":23,""mode"":""autopilot""},{""second"":24,""mode"":""autopilot""},{""second"":25,""mode"":""autopilot""},{""second"":26,""mode"":""autopilot""},{""second"":27,""mode"":""autopilot""},{""second"":28,""mode"":""autopilot""},{""second"":29,""mode"":""autopilot""},{""second"":30,""mode"":""autopilot""},{""second"":31,""mode"":""autopilot""},{""second"":32,""mode"":""autopilot""},{""second"":33,""mode"":""autopilot""},{""second"":34,""mode"":""autopilot""},{""second"":35,""mode"":""autopilot""},{""second"":36,""mode"":""autopilot""},{""second"":37,""mode"":""autopilot""},{""second"":38,""mode"":""autopilot""},{""second"":39,""mode"":""autopilot""},{""second"":40,""mode"":""autopilot""},{""second"":41,""mode"":""autopilot""},{""second"":42,""mode"":""autopilot""},{""second"":43,""mode"":""autopilot""},{""second"":44,""mode"":""autopilot""},{""second"":45,""mode"":""autopilot""}]",0,550,,,,Not Mobile,<strong>AEON Autopilot</strong>,av_frame2|av_frame1,FL_54,att_1|captcha
11/26/25 9:23,11/26/25 9:30,IP Address,73.91.249.128,100,393,TRUE,11/26/25 9:30,R_17CQDNK1PNhEaad,,,,,32.553,-92.0422,anonymous,EN,I agree,5e07a0898dffa00ff1aaf60f,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. the self-driving system,"HUMAN, HUMAN, HUMAN, HUMAN",6,6,,Time elapsed & hitting white obstacles,Using autonomous driving & time elapsed|Time elapsed & hitting white obstacles|Running out of fuel & driving too quickly,AEON Copilot,<strong>AEON Autopilot</strong>|<strong>AEON Copilot</strong>,,,,,,,,,,,17,0,100,Female,,White or European,,56,Vocational/Technical School (2 year),,Yes,30,,,,"[{""second"":0,""mode"":""copilot""},{""second"":1,""mode"":""copilot""},{""second"":2,""mode"":""copilot""},{""second"":3,""mode"":""copilot""},{""second"":4,""mode"":""copilot""},{""second"":5,""mode"":""copilot""},{""second"":6,""mode"":""copilot""},{""second"":7,""mode"":""copilot""},{""second"":8,""mode"":""copilot""},{""second"":9,""mode"":""copilot""},{""second"":10,""mode"":""copilot""},{""second"":11,""mode"":""copilot""},{""second"":12,""mode"":""copilot""},{""second"":13,""mode"":""copilot""},{""second"":14,""mode"":""copilot""},{""second"":15,""mode"":""copilot""},{""second"":16,""mode"":""copilot""},{""second"":17,""mode"":""copilot""},{""second"":18,""mode"":""copilot""},{""second"":19,""mode"":""copilot""},{""second"":20,""mode"":""copilot""},{""second"":21,""mode"":""copilot""},{""second"":22,""mode"":""copilot""},{""second"":23,""mode"":""copilot""},{""second"":24,""mode"":""copilot""},{""second"":25,""mode"":""copilot""},{""second"":26,""mode"":""copilot""},{""second"":27,""mode"":""copilot""},{""second"":28,""mode"":""copilot""},{""second"":29,""mode"":""copilot""},{""second"":30,""mode"":""copilot""},{""second"":31,""mode"":""copilot""},{""second"":32,""mode"":""copilot""},{""second"":33,""mode"":""copilot""},{""second"":34,""mode"":""copilot""},{""second"":35,""mode"":""copilot""},{""second"":36,""mode"":""copilot""},{""second"":37,""mode"":""copilot""},{""second"":38,""mode"":""copilot""},{""second"":39,""mode"":""copilot""},{""second"":40,""mode"":""copilot""},{""second"":41,""mode"":""copilot""},{""second"":42,""mode"":""copilot""},{""second"":43,""mode"":""copilot""},{""second"":44,""mode"":""copilot""},{""second"":45,""mode"":""copilot""}]",0,560,,,,Not Mobile,<strong>AEON Copilot</strong>,av_frame2|av_frame1,FL_53,att_1|captcha
